ID,Expression,HalideResult,HalideTime
131,( == ( - ( + ( / v0 4 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 31 ) 4 ) ( * v3 16 ) ) ( + ( / v0 4 ) 13 ) ) ) ( - ( + ( / v0 4 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 31 ) 4 ) ( * v3 16 ) ) ( + ( / v0 4 ) 13 ) ) ) ),1,90
132,( == ( min ( + v0 241 ) ( + v1 v2 ) ) ( min ( + v0 241 ) ( + v1 v2 ) ) ),1,35
133,( == ( min ( + ( * v0 4 ) v1 ) ( + ( + v2 v3 ) 4 ) ) ( min ( + ( * v0 4 ) v1 ) ( + ( + v2 v3 ) 4 ) ) ),1,48
134,( == ( min ( + v0 54 ) ( + v1 v2 ) ) ( min ( + v0 54 ) ( + v1 v2 ) ) ),1,107
135,( == ( min ( + ( * v0 259 ) ( + ( max ( * v1 500 ) -15 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 500 ) ( + v2 v3 ) ) 244 ) ) ( min ( + ( * v0 259 ) ( + ( max ( * v1 500 ) -15 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 500 ) ( + v2 v3 ) ) 244 ) ) ),1,91
136,( == ( min ( * ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 6 ) 4 ) 4 ) ( + ( min ( - v1 ( * v0 16 ) ) 6 ) 3 ) ) ( min ( * ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 6 ) 4 ) 4 ) ( + ( min ( - v1 ( * v0 16 ) ) 6 ) 3 ) ) ),1,136
137,( == ( - ( / ( - v0 1 ) 4 ) ( * ( + ( * v1 16 ) v2 ) 2 ) ) ( - ( / ( - v0 1 ) 4 ) ( * ( + ( * v1 16 ) v2 ) 2 ) ) ),1,49
138,( == ( + ( + ( + v0 v1 ) v2 ) 15 ) ( + ( + ( + v0 v1 ) v2 ) 15 ) ),1,37
139,( == ( min ( - 125 ( * v0 16 ) ) ( + ( - v1 ( + ( * v0 16 ) ( * v2 126 ) ) ) 4 ) ) ( min ( - 125 ( * v0 16 ) ) ( + ( - v1 ( + ( * v0 16 ) ( * v2 126 ) ) ) 4 ) ) ),1,52
140,( == ( + ( * v0 6 ) ( + ( * v1 3 ) v2 ) ) ( + ( * v0 6 ) ( + ( * v1 3 ) v2 ) ) ),1,35
141,( == ( min v0 v1 ) ( min v0 v1 ) ),1,27
142,( == ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ),1,66
143,( == ( max ( + ( min ( + ( + ( * ( / ( + ( min ( + ( * v0 16 ) 6 ) v1 ) 6 ) 4 ) 4 ) v2 ) 3 ) v3 ) v4 ) ( - ( + ( * v0 16 ) v2 ) 10 ) ) ( max ( + ( min ( + ( + ( * ( / ( + ( min ( + ( * v0 16 ) 6 ) v1 ) 6 ) 4 ) 4 ) v2 ) 3 ) v3 ) v4 ) ( - ( + ( * v0 16 ) v2 ) 10 ) ) ),1,85
144,( == ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ),1,81
145,( == ( - ( + ( * v0 64 ) v1 ) ( + v2 v3 ) ) ( - ( + ( * v0 64 ) v1 ) ( + v2 v3 ) ) ),1,43
146,( == ( max ( min v0 128 ) ( + ( min ( - v1 ( * v2 128 ) ) 128 ) 3 ) ) ( max ( min v0 128 ) ( + ( min ( - v1 ( * v2 128 ) ) 128 ) 3 ) ) ),1,51
147,( >= ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),1,78
148,( == ( min ( * ( / ( + v0 17 ) 4 ) 4 ) ( + v0 18 ) ) ( min ( * ( / ( + v0 17 ) 4 ) 4 ) ( + v0 18 ) ) ),1,41
149,( == ( min ( * v0 4 ) ( + v1 14 ) ) ( min ( * v0 4 ) ( + v1 14 ) ) ),1,106
150,( == ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 128 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 128 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) ) ),1,109
151,( == ( min ( max ( max ( - ( + ( * v0 126 ) v1 ) 10 ) v2 ) 0 ) ( + ( + ( min v3 116 ) ( + ( * v0 126 ) v1 ) ) 8 ) ) ( min ( max ( max ( - ( + ( * v0 126 ) v1 ) 10 ) v2 ) 0 ) ( + ( + ( min v3 116 ) ( + ( * v0 126 ) v1 ) ) 8 ) ) ),1,71
152,( == ( * v0 4 ) ( - ( + ( * v0 4 ) 12 ) 1 ) ),0,31
153,( == ( min ( + ( + ( min ( + ( * v0 -64 ) ( + ( * v1 -128 ) v2 ) ) -3 ) ( * ( / ( + ( min ( + ( * ( + ( * v1 2 ) v0 ) 64 ) 59 ) v2 ) 6 ) 4 ) 4 ) ) v3 ) v4 ) ( min ( + ( + ( min ( + ( * v0 -64 ) ( + ( * v1 -128 ) v2 ) ) -3 ) ( * ( / ( + ( min ( + ( * ( + ( * v1 2 ) v0 ) 64 ) 59 ) v2 ) 6 ) 4 ) 4 ) ) v3 ) v4 ) ),1,95
154,( < v0 ( + v0 1 ) ),1,25
155,( == ( min ( + ( + ( min ( + ( * v0 -64 ) ( + ( * v1 -128 ) v2 ) ) -3 ) ( * ( / ( + ( min ( + ( * ( + ( * v1 2 ) v0 ) 64 ) 59 ) v2 ) 6 ) 4 ) 4 ) ) v3 ) v4 ) ( min ( + ( + ( min ( + ( * v0 -64 ) ( + ( * v1 -128 ) v2 ) ) -3 ) ( * ( / ( + ( min ( + ( * ( + ( * v1 2 ) v0 ) 64 ) 59 ) v2 ) 6 ) 4 ) 4 ) ) v3 ) v4 ) ),1,96
156,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 267 ) 250 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 267 ) 250 ) ),1,155
157,( == ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ),1,77
158,( >= ( * v0 4 ) ( - ( + ( * v0 4 ) 12 ) 1 ) ),0,32
159,( == ( + ( / v0 4 ) ( * v1 250 ) ) ( + ( / v0 4 ) ( * v1 250 ) ) ),1,76
160,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( * v3 508 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( * v3 508 ) ) ),1,111
161,( == ( + ( / v0 4 ) ( / ( + ( % v0 4 ) 3 ) 4 ) ) ( + ( / v0 4 ) ( / ( + ( % v0 4 ) 3 ) 4 ) ) ),1,43
162,( == ( min ( * ( / ( + v0 14 ) 672 ) 672 ) ( + v0 15 ) ) ( min ( * ( / ( + v0 14 ) 672 ) 672 ) ( + v0 15 ) ) ),1,44
163,( >= ( + ( + v0 v1 ) 53 ) ( - ( + ( + ( + v0 v1 ) 53 ) 80 ) 1 ) ),0,67
164,( == ( min ( + ( * v0 252 ) 242 ) v1 ) ( min ( + ( * v0 252 ) 242 ) v1 ) ),1,53
165,( != v0 0 ),0,500
166,( == ( min ( + ( * v0 1000 ) 1000 ) v1 ) ( min ( + ( * v0 1000 ) 1000 ) v1 ) ),1,38
167,( == ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + ( + ( min ( * v4 36 ) 33 ) v1 ) 21 ) ) ( * v4 36 ) ) ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + ( + ( min ( * v4 36 ) 33 ) v1 ) 21 ) ) ( * v4 36 ) ) ),1,87
168,( == ( min ( + v0 54 ) ( + v1 v2 ) ) ( min ( + v0 54 ) ( + v1 v2 ) ) ),1,54
169,( == ( min ( + ( * v0 126 ) 116 ) v1 ) ( min ( + ( * v0 126 ) 116 ) v1 ) ),1,75
170,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ( + ( * ( + ( * v3 16 ) v4 ) 4 ) ( + ( * v5 252 ) v1 ) ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ( + ( * ( + ( * v3 16 ) v4 ) 4 ) ( + ( * v5 252 ) v1 ) ) ) ),1,86
171,( == 0 ( - ( + 0 ( - 0 ( * ( max ( min v0 0 ) -1 ) 4 ) ) ) 1 ) ),0,59
172,( == ( / ( + v0 1022 ) 1008 ) ( / ( + v0 1022 ) 1008 ) ),1,19
173,( == ( + ( * ( / ( + ( min ( * ( max ( - ( * v0 126 ) v1 ) -116 ) -1 ) ( + ( * v0 -126 ) v1 ) ) 14 ) 4 ) 4 ) ( * v0 126 ) ) ( + ( * ( / ( + ( min ( * ( max ( - ( * v0 126 ) v1 ) -116 ) -1 ) ( + ( * v0 -126 ) v1 ) ) 14 ) 4 ) 4 ) ( * v0 126 ) ) ),1,74
174,( == ( max ( - 2010 ( max v0 2008 ) ) ( - 10 ( max ( min v0 10 ) 8 ) ) ) ( max ( - 2010 ( max v0 2008 ) ) ( - 10 ( max ( min v0 10 ) 8 ) ) ) ),1,83
175,( == ( + ( * v0 128 ) ( + ( * ( + ( / ( + ( min ( + ( * v1 -64 ) ( + ( * v0 -128 ) v2 ) ) 59 ) 6 ) 4 ) ( * v1 16 ) ) 4 ) v3 ) ) ( + ( * v0 128 ) ( + ( * ( + ( / ( + ( min ( + ( * v1 -64 ) ( + ( * v0 -128 ) v2 ) ) 59 ) 6 ) 4 ) ( * v1 16 ) ) 4 ) v3 ) ) ),1,118
176,( == ( - v0 ( * v1 126 ) ) ( - v0 ( * v1 126 ) ) ),1,23
177,( == ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 59 ) ) ( + ( * v4 4 ) v1 ) ) ( - ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) ( + v1 59 ) ) ( + ( * v4 4 ) v1 ) ) ),1,103
178,( == ( - v0 ( * v1 63 ) ) ( - v0 ( * v1 63 ) ) ),1,30
179,( == ( min v0 v1 ) ( min v0 v1 ) ),1,98
180,( >= ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),1,62
181,( == ( - ( / v0 4 ) ( * v1 3 ) ) ( - ( / v0 4 ) ( * v1 3 ) ) ),1,37
182,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,1247
183,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ( + ( * ( + ( * v3 16 ) v4 ) 4 ) ( + ( * v5 252 ) v1 ) ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1004 ) ) ( + v1 999 ) ) ( + ( * ( + ( * v3 16 ) v4 ) 4 ) ( + ( * v5 252 ) v1 ) ) ) ),1,94
184,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 267 ) 250 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 267 ) 250 ) ),1,106
185,( == ( - ( / ( + v0 14 ) 64 ) ( * v1 2 ) ) ( - ( / ( + v0 14 ) 64 ) ( * v1 2 ) ) ),1,39
186,( == ( max ( min ( - ( / ( + ( + v0 v1 ) 43 ) 4 ) ( / v1 4 ) ) ( + v2 3 ) ) ( + v3 1 ) ) ( max ( min ( - ( / ( + ( + v0 v1 ) 43 ) 4 ) ( / v1 4 ) ) ( + v2 3 ) ) ( + v3 1 ) ) ),1,72
187,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 4 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 4 ) 1 ) ),1,69
188,( == ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ),1,132
189,( == ( / ( + v0 251 ) 252 ) ( / ( + v0 251 ) 252 ) ),1,33
190,( == ( + ( * v0 65 ) ( + ( * v1 252 ) v2 ) ) ( + ( * v0 65 ) ( + ( * v1 252 ) v2 ) ) ),1,35
191,( == ( min ( + ( * v0 36 ) ( + ( * v1 72 ) ( + v2 v3 ) ) ) ( + ( + v2 v3 ) 104 ) ) ( min ( + ( * v0 36 ) ( + ( * v1 72 ) ( + v2 v3 ) ) ) ( + ( + v2 v3 ) 104 ) ) ),1,87
192,( == ( + ( min ( + v0 7 ) v1 ) ( * v2 3 ) ) ( + ( min ( + v0 7 ) v1 ) ( * v2 3 ) ) ),1,41
193,( == ( + ( * v0 128 ) ( + ( * ( + ( / ( + ( min ( + ( * v1 -64 ) ( + ( * v0 -128 ) v2 ) ) 59 ) 6 ) 4 ) ( * v1 16 ) ) 4 ) v3 ) ) ( + ( * v0 128 ) ( + ( * ( + ( / ( + ( min ( + ( * v1 -64 ) ( + ( * v0 -128 ) v2 ) ) 59 ) 6 ) 4 ) ( * v1 16 ) ) 4 ) v3 ) ) ),1,106
194,( == ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ),1,64
195,( == ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) ),1,73
196,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,13333
197,( == ( min ( + ( + ( min ( * v0 57 ) 459 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) ( + ( min ( + ( * v2 1000 ) 1000 ) v4 ) v3 ) ) ( min ( + ( + ( min ( * v0 57 ) 459 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) ( + ( min ( + ( * v2 1000 ) 1000 ) v4 ) v3 ) ) ),1,90
198,( == ( min ( + ( * ( + ( * v0 2 ) v1 ) 64 ) 59 ) v2 ) ( min ( + ( * ( + ( * v0 2 ) v1 ) 64 ) 59 ) v2 ) ),1,49
199,( == ( + ( * v0 32 ) ( + ( / v1 4 ) ( * v2 4 ) ) ) ( + ( * v0 32 ) ( + ( / v1 4 ) ( * v2 4 ) ) ) ),1,53
200,( == ( / ( + v0 693 ) 676 ) ( / ( + v0 693 ) 676 ) ),1,23
201,( == ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ),1,61
202,( == ( max ( + ( + ( + ( min ( + ( * v0 16 ) 1 ) v1 ) v2 ) v3 ) 16 ) ( + ( * v0 16 ) v2 ) ) ( max ( + ( + ( + ( min ( + ( * v0 16 ) 1 ) v1 ) v2 ) v3 ) 16 ) ( + ( * v0 16 ) v2 ) ) ),1,72
203,( == ( * ( / ( min ( * v0 252 ) 748 ) 4 ) 4 ) ( min ( * v0 252 ) 748 ) ),1,58
204,( == ( min ( + v0 21 ) v1 ) ( min ( + v0 21 ) v1 ) ),1,38
205,( >= ( + ( % v0 1004 ) 1003 ) 0 ),1,25
206,( == ( max ( min ( max ( / ( + ( - v0 v1 ) 13 ) 4 ) 0 ) ( / ( + ( - ( max ( min ( + v2 v3 ) 2006 ) 7 ) v1 ) 7 ) 4 ) ) ( + ( / ( - ( min ( max ( min ( + v2 v3 ) 2006 ) 7 ) ( + ( + v4 v0 ) 6 ) ) v1 ) 4 ) 1 ) ) ( max ( min ( max ( / ( + ( - v0 v1 ) 13 ) 4 ) 0 ) ( / ( + ( - ( max ( min ( + v2 v3 ) 2006 ) 7 ) v1 ) 7 ) 4 ) ) ( + ( / ( - ( min ( max ( min ( + v2 v3 ) 2006 ) 7 ) ( + ( + v4 v0 ) 6 ) ) v1 ) 4 ) 1 ) ) ),1,179
207,( == ( + ( / ( - ( + ( min v0 981 ) v1 ) 989 ) 4 ) ( * v2 8 ) ) ( + ( / ( - ( + ( min v0 981 ) v1 ) 989 ) 4 ) ( * v2 8 ) ) ),1,58
208,( == ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 128 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 128 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 113 ) ( + ( * v3 128 ) v4 ) ) 8 ) ) ) ),1,119
209,( == ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ( min ( + ( * v0 4 ) v1 ) ( + v2 14 ) ) ),1,55
210,( == ( * ( / ( + ( max ( min ( + ( * v1 -1000 ) v2 ) 1000 ) 0 ) ( * v1 1000 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v1 -1000 ) v2 ) 1000 ) 0 ) ( * v1 1000 ) ) ),0,1836
211,( == ( + ( * v0 672 ) 657 ) ( + ( * v0 672 ) 657 ) ),1,38
212,( == ( + ( / v0 4 ) ( * v1 4 ) ) ( + ( / v0 4 ) ( * v1 4 ) ) ),1,51
213,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 252 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 252 ) 1 ) ),1,83
214,( == ( - v0 ( * v1 1000 ) ) ( - v0 ( * v1 1000 ) ) ),1,45
215,( == ( min ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 14 ) 4 ) ( - 2 ( / ( max ( - ( * v0 16 ) v1 ) -6 ) 4 ) ) ) ( min ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 14 ) 4 ) ( - 2 ( / ( max ( - ( * v0 16 ) v1 ) -6 ) 4 ) ) ) ),1,1196
216,( == ( * ( / ( max ( min ( + ( * v0 -32 ) v1 ) 32 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v0 -32 ) v1 ) 32 ) 0 ) ),0,1079
217,( == ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ),1,43
218,( == ( + ( * v0 256 ) ( + ( * v1 502 ) v2 ) ) ( + ( * v0 256 ) ( + ( * v1 502 ) v2 ) ) ),1,45
219,( == ( * ( / ( min ( * v0 252 ) 748 ) 4 ) 4 ) ( min ( * v0 252 ) 748 ) ),1,89
220,( == ( min ( + ( * v0 4 ) ( + ( * v1 36 ) v2 ) ) ( + v3 14 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 36 ) v2 ) ) ( + v3 14 ) ) ),1,65
221,( == ( max ( + ( + v0 v1 ) 13 ) ( + ( * v2 508 ) v3 ) ) ( max ( + ( + v0 v1 ) 13 ) ( + ( * v2 508 ) v3 ) ) ),1,43
222,( == ( + ( * v0 65 ) ( + ( * v1 252 ) v2 ) ) ( + ( * v0 65 ) ( + ( * v1 252 ) v2 ) ) ),1,47
223,( == ( / ( + v0 63 ) 64 ) ( / ( + v0 63 ) 64 ) ),1,24
224,( == ( min ( * v0 1000 ) v1 ) ( min ( * v0 1000 ) v1 ) ),1,23
225,( == ( - ( max ( min v0 11 ) -496 ) 13 ) ( - ( + ( - ( max ( min v0 11 ) -496 ) 13 ) ( - 15 ( max ( min v0 11 ) -496 ) ) ) 1 ) ),0,108
226,( == ( + ( * v0 33 ) ( + ( * v1 252 ) v2 ) ) ( + ( * v0 33 ) ( + ( * v1 252 ) v2 ) ) ),1,47
227,( == ( + ( / ( + v0 10 ) 126 ) ( / ( + ( % ( + v0 10 ) 126 ) 125 ) 126 ) ) ( + ( / ( + v0 10 ) 126 ) ( / ( + ( % ( + v0 10 ) 126 ) 125 ) 126 ) ) ),1,73
228,( == ( min ( + ( * v0 32 ) 17 ) v1 ) ( min ( + ( * v0 32 ) 17 ) v1 ) ),1,51
229,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 4 ) v1 ) 0 ) ( + ( + ( * v0 4 ) 0 ) v1 ) ) ) ( >= ( + ( + ( * v0 4 ) v1 ) 3 ) ( + ( + ( * v0 4 ) ( - ( + 4 0 ) 1 ) ) v1 ) ) ) ( <= ( + v2 v3 ) ( + v2 v3 ) ) ) ( >= ( + v2 v3 ) ( + v2 v3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),1,158
230,( == ( max ( + ( + ( + v0 v1 ) v2 ) 16 ) ( + ( * v3 1008 ) v0 ) ) ( max ( + ( + ( + v0 v1 ) v2 ) 16 ) ( + ( * v3 1008 ) v0 ) ) ),1,53
231,( == ( - ( / ( + ( + ( * v0 63 ) ( + v1 v2 ) ) 66 ) 4 ) ( * v3 4 ) ) ( - ( / ( + ( + ( * v0 63 ) ( + v1 v2 ) ) 66 ) 4 ) ( * v3 4 ) ) ),1,92
232,( == ( - ( / v0 4 ) ( * v1 32 ) ) ( - ( / v0 4 ) ( * v1 32 ) ) ),1,36
233,( == ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ( max ( min ( max ( / ( - 234 ( + ( * ( / v0 5 ) 672 ) v1 ) ) 225 ) 0 ) ( / ( + ( min v2 657 ) 242 ) 225 ) ) ( + ( / ( min ( - 1785 ( + ( * ( / v0 5 ) 672 ) v1 ) ) ( - ( - v3 ( * ( / v0 5 ) 672 ) ) 208 ) ) 225 ) 1 ) ) ),1,173
234,( >= ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),1,104
235,( == ( * v0 4 ) ( - ( + ( * v0 4 ) 128 ) 1 ) ),0,32
236,( == ( - v0 ( * v1 672 ) ) ( - v0 ( * v1 672 ) ) ),1,26
237,( == ( min ( max ( / ( + ( - ( / ( + v0 2 ) 4 ) ( / v1 4 ) ) 5 ) 4 ) 0 ) ( / ( + v2 6 ) 4 ) ) ( min ( max ( / ( + ( - ( / ( + v0 2 ) 4 ) ( / v1 4 ) ) 5 ) 4 ) 0 ) ( / ( + v2 6 ) 4 ) ) ),1,97
238,( == ( / ( + v0 266 ) 252 ) ( / ( + v0 266 ) 252 ) ),1,30
239,( == ( min ( max ( max ( / ( + ( - ( max v0 -3 ) v1 ) 3 ) 4 ) ( - 0 ( / v1 4 ) ) ) 0 ) ( / ( + ( - ( + v2 v3 ) v1 ) 11 ) 4 ) ) ( min ( max ( max ( / ( + ( - ( max v0 -3 ) v1 ) 3 ) 4 ) ( - 0 ( / v1 4 ) ) ) 0 ) ( / ( + ( - ( + v2 v3 ) v1 ) 11 ) 4 ) ) ),1,115
240,( == ( + ( * v0 252 ) ( + ( * v1 3 ) v2 ) ) ( + ( * v0 252 ) ( + ( * v1 3 ) v2 ) ) ),1,35
241,( == ( min ( + ( * ( + ( * v0 2 ) v1 ) 64 ) 59 ) v2 ) ( min ( + ( * ( + ( * v0 2 ) v1 ) 64 ) 59 ) v2 ) ),1,57
242,( == ( + ( * v0 64 ) ( + ( * v1 128 ) v2 ) ) ( + ( * v0 64 ) ( + ( * v1 128 ) v2 ) ) ),1,63
243,( == ( + ( * v0 252 ) ( + ( * v1 504 ) ( + ( * v2 1008 ) ( + ( * v3 4 ) v4 ) ) ) ) ( + ( * v0 252 ) ( + ( * v1 504 ) ( + ( * v2 1008 ) ( + ( * v3 4 ) v4 ) ) ) ) ),1,52
244,( == ( min ( - ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) v1 ) ( + ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( + ( * v3 64 ) v1 ) ) 54 ) 35 ) ) ( min ( - ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( * v3 64 ) ) v1 ) ( + ( min ( - ( - ( + v0 v1 ) ( * v2 128 ) ) ( + ( * v3 64 ) v1 ) ) 54 ) 35 ) ) ),1,101
245,( == ( - ( min ( + ( min ( * v0 8 ) 118 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ( - ( min ( + ( min ( * v0 8 ) 118 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ),1,79
246,( == ( min ( + ( + ( * v0 508 ) ( + ( * v1 1004 ) v2 ) ) 496 ) ( + ( min ( + ( * v1 1004 ) 997 ) v3 ) v2 ) ) ( min ( + ( + ( * v0 508 ) ( + ( * v1 1004 ) v2 ) ) 496 ) ( + ( min ( + ( * v1 1004 ) 997 ) v3 ) v2 ) ) ),1,102
247,( == ( min ( + v0 59 ) ( + v1 v2 ) ) ( min ( + v0 59 ) ( + v1 v2 ) ) ),1,33
248,( == ( + ( * v0 4 ) ( + ( * v1 8 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 8 ) v2 ) ) ),1,41
