ID,Expression,HalideResult,HalideTime
88,( == ( - ( / ( - ( min ( * ( / v0 65 ) 64 ) 4 ) 6 ) 32 ) ( min ( / ( + ( min ( * ( / v0 65 ) 64 ) 4 ) 346 ) 32 ) ( - ( / ( + ( max ( + ( min ( * ( / v0 65 ) 64 ) 4 ) v1 ) 1975 ) 40 ) 32 ) ( * v2 12 ) ) ) ) ( - ( / ( - ( min ( * ( / v0 65 ) 64 ) 4 ) 6 ) 32 ) ( min ( / ( + ( min ( * ( / v0 65 ) 64 ) 4 ) 346 ) 32 ) ( - ( / ( + ( max ( + ( min ( * ( / v0 65 ) 64 ) 4 ) v1 ) 1975 ) 40 ) 32 ) ( * v2 12 ) ) ) ) ),1,124
89,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 87 ) 8 ) ( / v1 8 ) ) 44 ) 34 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 87 ) 8 ) ( / v1 8 ) ) 44 ) 34 ) ),1,69
90,( == ( + ( max ( min ( / v0 8 ) 249 ) 0 ) ( * v1 12 ) ) ( + ( max ( min ( / v0 8 ) 249 ) 0 ) ( * v1 12 ) ) ),1,42
91,( == ( min ( + ( + ( * v0 -32 ) v1 ) 18 ) v2 ) ( min ( + ( + ( * v0 -32 ) v1 ) 18 ) v2 ) ),1,31
92,( == ( + ( * ( max ( min ( * ( / v0 63 ) 8 ) 285 ) 36 ) 8 ) ( * v1 42 ) ) ( + ( * ( max ( min ( * ( / v0 63 ) 8 ) 285 ) 36 ) 8 ) ( * v1 42 ) ) ),1,62
93,( == ( + ( * v0 1004 ) ( * ( max ( min ( * ( / v1 63 ) 8 ) 285 ) 36 ) 8 ) ) ( + ( * v0 1004 ) ( * ( max ( min ( * ( / v1 63 ) 8 ) 285 ) 36 ) 8 ) ) ),1,108
94,( == ( max ( - 2100 ( max ( * ( + ( * v0 2 ) v1 ) 4 ) 2097 ) ) ( - 97 ( max ( min ( * ( + ( * v0 2 ) v1 ) 4 ) 98 ) 94 ) ) ) ( max ( - 2100 ( max ( * ( + ( * v0 2 ) v1 ) 4 ) 2097 ) ) ( - 97 ( max ( min ( * ( + ( * v0 2 ) v1 ) 4 ) 98 ) 94 ) ) ) ),1,114
95,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( / v2 2 ) ( * ( max ( / v4 504 ) -1 ) 504 ) ) 754 ) ) ( / ( + ( + v1 v2 ) 501 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 485 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( / v2 2 ) ( * ( max ( / v4 504 ) -1 ) 504 ) ) 754 ) ) ( / ( + ( + v1 v2 ) 501 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 485 ) 2 ) ) 496 ) ),0,1938
96,( == ( min ( + ( max ( min ( + v0 v1 ) 1872 ) -127 ) 127 ) v2 ) ( min ( + ( max ( min ( + v0 v1 ) 1872 ) -127 ) 127 ) v2 ) ),1,60
97,( == ( min ( * ( - ( / ( + ( + v0 v1 ) 314 ) 63 ) ( / v1 63 ) ) 2 ) ( + ( * v2 2 ) 1 ) ) ( min ( * ( - ( / ( + ( + v0 v1 ) 314 ) 63 ) ( / v1 63 ) ) 2 ) ( + ( * v2 2 ) 1 ) ) ),1,100
98,( == ( + ( - v0 ( / ( + ( + v1 v2 ) 15 ) 4 ) ) v3 ) ( + ( - v0 ( / ( + ( + v1 v2 ) 15 ) 4 ) ) v3 ) ),1,58
99,( == ( min ( / ( + ( + v0 v1 ) 15 ) 8 ) ( + v2 11 ) ) ( min ( / ( + ( + v0 v1 ) 15 ) 8 ) ( + v2 11 ) ) ),1,51
100,( == ( min ( * v0 125 ) ( - v1 125 ) ) ( min ( * v0 125 ) ( - v1 125 ) ) ),1,2031
101,( == ( - ( * ( max v0 249 ) 8 ) ( + ( * v1 267 ) v2 ) ) ( - ( * ( max v0 249 ) 8 ) ( + ( * v1 267 ) v2 ) ) ),1,41
102,( == ( - ( * ( / ( min ( / v0 8 ) 0 ) 16 ) 16 ) 10 ) ( - ( + ( - ( * ( / ( min ( / v0 8 ) 0 ) 16 ) 16 ) 10 ) ( + ( * v1 16 ) 39 ) ) 1 ) ),0,142
103,( >= ( max ( / ( + v0 5 ) 253 ) 0 ) ( - ( + ( max ( / ( + v0 5 ) 253 ) 0 ) ( max ( - ( / ( + v0 257 ) 253 ) ( max ( / ( + v0 5 ) 253 ) 0 ) ) 0 ) ) 1 ) ),0,683
104,( == ( - ( min ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 4 ) ( + ( * ( / ( + ( + v2 v0 ) 62 ) 63 ) 8 ) 4 ) ) ( * ( + ( + ( * ( / v0 63 ) 2 ) v3 ) v1 ) 4 ) ) ( - ( min ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 4 ) ( + ( * ( / ( + ( + v2 v0 ) 62 ) 63 ) 8 ) 4 ) ) ( * ( + ( + ( * ( / v0 63 ) 2 ) v3 ) v1 ) 4 ) ) ),1,109
105,( == ( min ( + ( * v0 8 ) 12 ) v1 ) ( min ( + ( * v0 8 ) 12 ) v1 ) ),1,55
106,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 2 ) 251 ) 4 ) ) 1 ) ),0,61
107,( == ( min ( + ( * v0 128 ) ( + ( / v1 2 ) ( * ( / ( + ( min ( - ( - ( / ( + ( + v2 v1 ) 5 ) 2 ) ( * v0 128 ) ) ( / v1 2 ) ) ( + ( * v3 504 ) 119 ) ) 95 ) 72 ) 72 ) ) ) ( + v4 24 ) ) ( min ( + ( * v0 128 ) ( + ( / v1 2 ) ( * ( / ( + ( min ( - ( - ( / ( + ( + v2 v1 ) 5 ) 2 ) ( * v0 128 ) ) ( / v1 2 ) ) ( + ( * v3 504 ) 119 ) ) 95 ) 72 ) 72 ) ) ) ( + v4 24 ) ) ),1,165
108,( == ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( + ( * v2 63 ) v3 ) ) ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( + ( * v2 63 ) v3 ) ) ),1,44
109,( == ( min ( max ( min v0 1999 ) 0 ) ( + ( max ( min v0 1984 ) -15 ) 15 ) ) ( min ( max ( min v0 1999 ) 0 ) ( + ( max ( min v0 1984 ) -15 ) 15 ) ) ),1,85
110,( == ( * ( / ( min ( - ( max ( min ( + ( * v3 64 ) ( + ( / v2 8 ) 63 ) ) ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) ) 0 ) ( max ( min ( + ( * v3 64 ) ( / v2 8 ) ) 249 ) 0 ) ) 30 ) 3 ) 3 ) ( min ( - ( max ( min ( + ( * v3 64 ) ( + ( / v2 8 ) 63 ) ) ( min ( / ( + ( + v1 v2 ) 7 ) 8 ) 249 ) ) 0 ) ( max ( min ( + ( * v3 64 ) ( / v2 8 ) ) 249 ) 0 ) ) 30 ) ),0,2321
111,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 5 ) 2 ) ( / v1 2 ) ) 65 ) 63 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 5 ) 2 ) ( / v1 2 ) ) 65 ) 63 ) ),1,85
112,( == ( + ( max ( min ( * ( / v0 500 ) 8 ) 36 ) 5 ) ( * ( / v1 5 ) 11 ) ) ( + ( max ( min ( * ( / v0 500 ) 8 ) 36 ) 5 ) ( * ( / v1 5 ) 11 ) ) ),1,93
113,( == ( / ( + v0 6 ) 252 ) ( - ( + ( / ( + v0 6 ) 252 ) ( / ( + ( % ( + v0 6 ) 252 ) 255 ) 252 ) ) 1 ) ),0,779
114,( == ( + ( * v0 132 ) ( * ( / v1 63 ) 8 ) ) ( + ( * v0 132 ) ( * ( / v1 63 ) 8 ) ) ),1,28
115,( != ( + ( / ( - v0 v1 ) 4 ) 10 ) 0 ),0,391
116,( == ( min ( + ( + ( * v0 116 ) v1 ) 104 ) v2 ) ( min ( + ( + ( * v0 116 ) v1 ) 104 ) v2 ) ),1,46
117,( == ( + ( * v0 8 ) ( + ( * ( + ( min ( / ( - ( + v1 v2 ) 1 ) 65 ) ( + ( min ( + ( * v3 2 ) ( + ( / v2 65 ) ( * v0 4 ) ) ) ( + ( + ( / v2 65 ) ( * ( min ( / ( min ( + ( * v0 4 ) 3 ) v4 ) 4 ) v0 ) 4 ) ) 2 ) ) 1 ) ) ( * v3 -2 ) ) -2 ) ( + ( * ( / v2 65 ) 2 ) v5 ) ) ) ( + ( * v0 8 ) ( + ( * ( + ( min ( / ( - ( + v1 v2 ) 1 ) 65 ) ( + ( min ( + ( * v3 2 ) ( + ( / v2 65 ) ( * v0 4 ) ) ) ( + ( + ( / v2 65 ) ( * ( min ( / ( min ( + ( * v0 4 ) 3 ) v4 ) 4 ) v0 ) 4 ) ) 2 ) ) 1 ) ) ( * v3 -2 ) ) -2 ) ( + ( * ( / v2 65 ) 2 ) v5 ) ) ) ),1,157
118,( == ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) ( + ( + ( / v1 8 ) ( * v2 4 ) ) 3 ) ) 0 ) ( min ( + ( / v1 8 ) ( * v2 4 ) ) 249 ) ) ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) ( + ( + ( / v1 8 ) ( * v2 4 ) ) 3 ) ) 0 ) ( min ( + ( / v1 8 ) ( * v2 4 ) ) 249 ) ) ),1,88
119,( == ( min ( + ( + ( * v0 -32 ) v1 ) 18 ) v2 ) ( min ( + ( + ( * v0 -32 ) v1 ) 18 ) v2 ) ),1,46
120,( == ( max ( min ( / ( + v0 69 ) 64 ) v1 ) ( / ( + v0 1 ) 64 ) ) ( max ( min ( / ( + v0 69 ) 64 ) v1 ) ( / ( + v0 1 ) 64 ) ) ),1,51
121,( == ( * ( / ( * ( min ( + ( * v2 1088 ) ( * ( min v1 0 ) 8 ) ) ( + ( * ( min ( + ( * v2 136 ) ( min v1 0 ) ) ( + v3 12 ) ) 8 ) 4 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1088 ) ( * ( min v1 0 ) 8 ) ) ( + ( * ( min ( + ( * v2 136 ) ( min v1 0 ) ) ( + v3 12 ) ) 8 ) 4 ) ) -1 ) ),0,1736
122,( >= ( - ( * ( + ( * v0 4 ) v1 ) 2 ) 2 ) ( - ( + ( - ( * ( + ( * v0 4 ) v1 ) 2 ) 2 ) 2 ) 1 ) ),0,71
123,( == ( - ( * ( max v0 233 ) 2 ) 705 ) ( - ( + ( - ( * ( max v0 233 ) 2 ) 705 ) ( - 708 ( * ( max v0 233 ) 2 ) ) ) 1 ) ),0,106
124,( != ( / ( + v0 11 ) 3 ) 0 ),0,378
125,( == ( min ( + ( * v0 8 ) 441 ) v1 ) ( min ( + ( * v0 8 ) 441 ) v1 ) ),1,41
126,( != ( / ( + ( * ( - v0 v1 ) 4 ) 762 ) 707 ) 0 ),0,551
127,( == ( min ( + ( * v0 668 ) v1 ) ( - ( min ( + v2 v1 ) 2668 ) 668 ) ) ( min ( + ( * v0 668 ) v1 ) ( - ( min ( + v2 v1 ) 2668 ) 668 ) ) ),1,43
128,( == ( + ( / v0 2 ) ( * ( / ( - ( min ( + ( * v1 128 ) 127 ) v2 ) 2 ) 4 ) 4 ) ) ( + ( / v0 2 ) ( * ( / ( - ( min ( + ( * v1 128 ) 127 ) v2 ) 2 ) 4 ) 4 ) ) ),1,88
129,( == ( min ( - 500 ( * ( + ( * v0 16 ) v1 ) 4 ) ) ( - v2 ( * ( + ( * v3 125 ) ( + ( * v0 16 ) v1 ) ) 4 ) ) ) ( min ( - 500 ( * ( + ( * v0 16 ) v1 ) 4 ) ) ( - v2 ( * ( + ( * v3 125 ) ( + ( * v0 16 ) v1 ) ) 4 ) ) ) ),1,93
130,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) 15 ) 16 ) ( / ( - v1 2 ) 16 ) ) 2 ) 69 ) 65 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) 15 ) 16 ) ( / ( - v1 2 ) 16 ) ) 2 ) 69 ) 65 ) ),1,68
131,( == ( min ( + ( * v0 156 ) ( + ( min ( * v1 8 ) 148 ) ( * ( / v2 250 ) 32 ) ) ) ( + ( * ( / ( + ( + v3 v2 ) 249 ) 250 ) 32 ) 46 ) ) ( min ( + ( * v0 156 ) ( + ( min ( * v1 8 ) 148 ) ( * ( / v2 250 ) 32 ) ) ) ( + ( * ( / ( + ( + v3 v2 ) 249 ) 250 ) 32 ) 46 ) ) ),1,93
132,( == ( min ( + ( max ( + v0 v1 ) -8 ) 17 ) v2 ) ( min ( + ( max ( + v0 v1 ) -8 ) 17 ) v2 ) ),1,77
133,( == ( / ( + v0 253 ) 251 ) ( / ( + v0 253 ) 251 ) ),1,43
134,( == ( + ( / ( - ( / ( + ( max ( min ( + v0 v1 ) 1996 ) -3 ) 11 ) 4 ) ( / ( - ( max ( min v1 2000 ) 1 ) 5 ) 4 ) ) 63 ) 1 ) ( + ( / ( - ( / ( + ( max ( min ( + v0 v1 ) 1996 ) -3 ) 11 ) 4 ) ( / ( - ( max ( min v1 2000 ) 1 ) 5 ) 4 ) ) 63 ) 1 ) ),1,142
135,( == ( + ( / ( - v0 102 ) 4 ) ( * v1 4 ) ) ( + ( / ( - v0 102 ) 4 ) ( * v1 4 ) ) ),1,65
136,( == ( min ( / ( - ( + v0 v1 ) 1021 ) 2 ) ( - v2 7 ) ) ( min ( / ( - ( + v0 v1 ) 1021 ) 2 ) ( - v2 7 ) ) ),1,37
137,( == ( min ( / ( + ( + v0 v1 ) 127 ) 32 ) ( + ( + ( / v1 32 ) ( * v2 16 ) ) 8 ) ) ( min ( / ( + ( + v0 v1 ) 127 ) 32 ) ( + ( + ( / v1 32 ) ( * v2 16 ) ) 8 ) ) ),1,55
138,( != ( + ( - ( max v0 0 ) v1 ) 7 ) 0 ),0,421
139,( == ( min ( max ( / ( + ( - v0 v1 ) 33 ) 2 ) 0 ) ( + ( / ( min ( - ( - ( * ( / ( + ( + v2 v3 ) 43 ) 4 ) 4 ) ( * v4 130 ) ) ( * ( / v3 4 ) 4 ) ) 94 ) 2 ) 18 ) ) ( min ( max ( / ( + ( - v0 v1 ) 33 ) 2 ) 0 ) ( + ( / ( min ( - ( - ( * ( / ( + ( + v2 v3 ) 43 ) 4 ) 4 ) ( * v4 130 ) ) ( * ( / v3 4 ) 4 ) ) 94 ) 2 ) 18 ) ) ),1,110
140,( == ( + ( * v0 4 ) ( + ( / v1 32 ) ( * v2 4 ) ) ) ( + ( * v0 4 ) ( + ( / v1 32 ) ( * v2 4 ) ) ) ),1,53
141,( == ( - ( - ( - v0 ( * v1 16 ) ) ( * v2 8 ) ) ( max ( min ( / ( + v3 v4 ) 2 ) 968 ) -31 ) ) ( - ( - ( - v0 ( * v1 16 ) ) ( * v2 8 ) ) ( max ( min ( / ( + v3 v4 ) 2 ) 968 ) -31 ) ) ),1,95
142,( == ( min ( + ( * v0 2 ) v1 ) ( + v2 4 ) ) ( min ( + ( * v0 2 ) v1 ) ( + v2 4 ) ) ),1,50
143,( == ( max ( + ( * v0 8 ) v1 ) ( + ( * ( max ( min ( / v2 2 ) 1006 ) 7 ) 8 ) 5 ) ) ( max ( + ( * v0 8 ) v1 ) ( + ( * ( max ( min ( / v2 2 ) 1006 ) 7 ) 8 ) 5 ) ) ),1,60
144,( == ( + ( / ( - 110 ( min ( * ( + ( / v0 63 ) ( * v1 11 ) ) 64 ) ( + ( * ( min ( * ( + ( / v0 63 ) ( * v1 11 ) ) 8 ) ( + ( * ( / ( - ( + v2 v0 ) 1 ) 63 ) 8 ) 12 ) ) 8 ) 11 ) ) ) 4 ) ( * ( min ( * ( / ( - ( + v2 v0 ) 1 ) 63 ) 8 ) ( + ( * ( + ( / v0 63 ) ( * v1 11 ) ) 8 ) 76 ) ) 2 ) ) ( + ( / ( - 110 ( min ( * ( + ( / v0 63 ) ( * v1 11 ) ) 64 ) ( + ( * ( min ( * ( + ( / v0 63 ) ( * v1 11 ) ) 8 ) ( + ( * ( / ( - ( + v2 v0 ) 1 ) 63 ) 8 ) 12 ) ) 8 ) 11 ) ) ) 4 ) ( * ( min ( * ( / ( - ( + v2 v0 ) 1 ) 63 ) 8 ) ( + ( * ( + ( / v0 63 ) ( * v1 11 ) ) 8 ) 76 ) ) 2 ) ) ),1,165
145,( == ( * ( / ( min ( + ( * v0 32 ) ( * ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) 32 ) ) ( + ( * ( min ( * ( min ( / ( min ( + ( * v0 4 ) ( * ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) 4 ) ) ( + ( * ( min ( / ( - ( + v3 v1 ) 1 ) 63 ) ( + ( + ( / v1 63 ) ( * v2 2 ) ) 1 ) ) 8 ) 4 ) ) 4 ) ( + v0 ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) ) ) 4 ) ( + ( * ( min ( / ( - ( + v3 v1 ) 1 ) 63 ) ( + ( + ( / v1 63 ) ( * v2 2 ) ) 1 ) ) 8 ) 4 ) ) 8 ) 28 ) ) 4 ) 4 ) ( min ( + ( * v0 32 ) ( * ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) 32 ) ) ( + ( * ( min ( * ( min ( / ( min ( + ( * v0 4 ) ( * ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) 4 ) ) ( + ( * ( min ( / ( - ( + v3 v1 ) 1 ) 63 ) ( + ( + ( / v1 63 ) ( * v2 2 ) ) 1 ) ) 8 ) 4 ) ) 4 ) ( + v0 ( * ( + ( / v1 63 ) ( * v2 2 ) ) 2 ) ) ) 4 ) ( + ( * ( min ( / ( - ( + v3 v1 ) 1 ) 63 ) ( + ( + ( / v1 63 ) ( * v2 2 ) ) 1 ) ) 8 ) 4 ) ) 8 ) 28 ) ) ),1,206
146,( == ( min ( max v0 0 ) ( + ( * v1 4 ) 2 ) ) ( min ( max v0 0 ) ( + ( * v1 4 ) 2 ) ) ),1,44
147,( >= ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 1 ) ( - ( + ( - ( + ( * v0 32 ) ( + v1 v2 ) ) 1 ) 37 ) 1 ) ),0,708
148,( == ( + ( max ( * v0 16 ) 47 ) ( * v1 4 ) ) ( + ( max ( * v0 16 ) 47 ) ( * v1 4 ) ) ),1,39
149,( == ( * ( / ( * ( / v0 ( + ( / v1 128 ) 1 ) ) 32 ) 2 ) 2 ) ( * ( / v0 ( + ( / v1 128 ) 1 ) ) 32 ) ),1,55
150,( == ( * ( / ( * ( % v0 ( / ( + v1 67 ) 64 ) ) -256 ) 16 ) 16 ) ( * ( % v0 ( / ( + v1 67 ) 64 ) ) -256 ) ),1,49
151,( == ( + ( * v0 16 ) ( + ( / ( + v1 v2 ) 4 ) ( * v3 8 ) ) ) ( + ( * v0 16 ) ( + ( / ( + v1 v2 ) 4 ) ( * v3 8 ) ) ) ),1,40
152,( == ( min ( + ( min ( * v0 56 ) 164 ) v1 ) ( + ( * v2 32 ) 60 ) ) ( min ( + ( min ( * v0 56 ) 164 ) v1 ) ( + ( * v2 32 ) 60 ) ) ),1,49
153,( <= ( max ( + ( min ( min ( min ( / ( - ( - ( + v2 v3 ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 3 ) 4 ) ( / ( + ( - ( max ( min ( * ( / ( + v1 255 ) 4 ) 4 ) 1995 ) -4 ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 2 ) 4 ) ) ( / ( - ( min ( + ( max ( min ( * ( / ( + v1 255 ) 4 ) 4 ) 1995 ) -4 ) 2 ) ( + v2 v3 ) ) ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 9 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) 1 ) 0 ) ( + ( / ( + v4 9 ) 4 ) 0 ) ) ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 4 ) 500 ) 4 ) 1 ) ) 4 ) 1 ) 0 ) ( + ( / ( + v4 9 ) 4 ) 0 ) ) ),0,3998
154,( == ( + ( * v0 508 ) ( + ( max ( min ( + v1 v2 ) 1999 ) 9 ) ( * v3 4 ) ) ) ( + ( * v0 508 ) ( + ( max ( min ( + v1 v2 ) 1999 ) 9 ) ( * v3 4 ) ) ) ),1,61
155,( == ( max ( - ( / v0 4 ) 30 ) ( + ( / ( - v0 113 ) 4 ) ( * v1 16 ) ) ) ( max ( - ( / v0 4 ) 30 ) ( + ( / ( - v0 113 ) 4 ) ( * v1 16 ) ) ) ),1,58
156,( == ( min ( - ( - ( / ( - ( + v0 v1 ) 1 ) 65 ) ( / v1 65 ) ) 15 ) v2 ) ( min ( - ( - ( / ( - ( + v0 v1 ) 1 ) 65 ) ( / v1 65 ) ) 15 ) v2 ) ),1,69
157,( == ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( + ( * v2 16 ) v3 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( + ( * v2 16 ) v3 ) ) ),1,85
158,( == ( - ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) 9 ) ( - ( + ( - ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) 9 ) ( - 12 ( min ( * ( max ( + v0 v1 ) -1 ) 4 ) -1 ) ) ) 1 ) ),0,116
159,( >= ( + ( * ( - ( max ( min v0 121 ) -128 ) ( max ( min v0 249 ) 0 ) ) 8 ) 1080 ) 0 ),0,754
160,( == ( min ( max ( - ( / ( - v0 1 ) 4 ) ( min ( / v1 4 ) 0 ) ) -1 ) v2 ) ( min ( max ( - ( / ( - v0 1 ) 4 ) ( min ( / v1 4 ) 0 ) ) -1 ) v2 ) ),1,61
161,( == ( min ( max ( / ( + ( - v0 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( / ( + v2 3 ) 4 ) ) ( min ( max ( / ( + ( - v0 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( / ( + v2 3 ) 4 ) ) ),1,79
162,( >= ( - ( min ( * ( max v0 -30 ) 16 ) 61 ) 65 ) ( - ( + ( - ( min ( * ( max v0 -30 ) 16 ) 61 ) 65 ) ( - 70 ( min ( * ( max v0 -30 ) 16 ) 61 ) ) ) 1 ) ),0,94
163,( == ( + ( * v0 6 ) ( + ( * ( + ( * v1 76 ) v2 ) 2 ) v3 ) ) ( + ( * v0 6 ) ( + ( * ( + ( * v1 76 ) v2 ) 2 ) v3 ) ) ),1,29
164,( == ( min ( max ( max ( min ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ( - ( min ( - ( / ( + v0 v1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ( + ( * ( - ( / ( + ( max ( * ( / ( + ( + v3 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) ) 8 ) 8 ) ) 1 ) ) ( - ( / ( - v1 1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ) -1 ) ( + ( * v4 8 ) 7 ) ) ( min ( max ( max ( min ( - ( / ( - ( + v0 v1 ) 1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ( - ( min ( - ( / ( + v0 v1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ( + ( * ( - ( / ( + ( max ( * ( / ( + ( + v3 v2 ) 64 ) 65 ) 64 ) 1975 ) 40 ) 32 ) ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) ) 8 ) 8 ) ) 1 ) ) ( - ( / ( - v1 1 ) 4 ) ( * ( / ( - ( min ( * ( / v2 65 ) 64 ) 4 ) 6 ) 32 ) 8 ) ) ) -1 ) ( + ( * v4 8 ) 7 ) ) ),1,309
165,( == ( min ( + ( min ( + ( / v0 8 ) ( * ( / ( + ( - v1 ( / v0 8 ) ) 5 ) 8 ) 8 ) ) ( + v1 5 ) ) ( + ( min ( - v1 ( / v0 8 ) ) -2 ) ( * ( min ( / ( + ( - v1 ( / v0 8 ) ) 5 ) 4 ) 1 ) 4 ) ) ) v1 ) ( min ( + ( min ( + ( / v0 8 ) ( * ( / ( + ( - v1 ( / v0 8 ) ) 5 ) 8 ) 8 ) ) ( + v1 5 ) ) ( + ( min ( - v1 ( / v0 8 ) ) -2 ) ( * ( min ( / ( + ( - v1 ( / v0 8 ) ) 5 ) 4 ) 1 ) 4 ) ) ) v1 ) ),1,121
166,( == ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 19 ) 9 ) ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 19 ) 9 ) ),1,150
167,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 440 ) 63 ) 8 ) 246 ) -3 ) ( max ( min ( * ( / v1 63 ) 8 ) 310 ) 61 ) ) 133 ) 64 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 440 ) 63 ) 8 ) 246 ) -3 ) ( max ( min ( * ( / v1 63 ) 8 ) 310 ) 61 ) ) 133 ) 64 ) ),1,276
168,( == ( min ( + ( * v0 116 ) v1 ) ( + ( min ( * v2 8 ) 1885 ) 114 ) ) ( min ( + ( * v0 116 ) v1 ) ( + ( min ( * v2 8 ) 1885 ) 114 ) ) ),1,75
169,( == ( + ( / ( max ( * ( max ( min ( / v0 2 ) 1006 ) 7 ) 8 ) 115 ) 4 ) ( * v1 8 ) ) ( + ( / ( max ( * ( max ( min ( / v0 2 ) 1006 ) 7 ) 8 ) 115 ) 4 ) ( * v1 8 ) ) ),1,70
170,( == ( max ( / ( + ( min ( - ( max ( min ( / ( + ( + v0 v1 ) 15 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 254 ) 5 ) ) v2 ) 9 ) 4 ) v3 ) ( max ( / ( + ( min ( - ( max ( min ( / ( + ( + v0 v1 ) 15 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 254 ) 5 ) ) v2 ) 9 ) 4 ) v3 ) ),1,290
171,( >= ( + v0 v1 ) ( - ( + ( + v0 v1 ) 127 ) 1 ) ),0,40
172,( == ( + ( min ( * ( / v0 16 ) 8 ) 4 ) ( * v1 508 ) ) ( + ( min ( * ( / v0 16 ) 8 ) 4 ) ( * v1 508 ) ) ),1,65
173,( == ( min ( * ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ( + v2 111 ) ) ( min ( * ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 8 ) ( + v2 111 ) ) ),1,76
